mean,label,std,skewness,cragness
0.2120509869253222,0,0.09487552291349385,0.6932220282756584,-1.4999999999999993
0.2653791111714009,0,0.1097296859183638,-0.5239058233391336,-1.5000000000000002
0.2141936127241923,0,0.030189498538912153,0.703101893092357,-1.499999999999999
0.2473213882178221,0,0.025959860421719955,-0.34217954901718517,-1.5000000000000002
0.1088165165507551,0,0.0723249396619069,-0.5439039889120559,-1.5000000000000007
0.2163914528876579,0,0.07270101707553742,-0.5658666648107067,-1.4999999999999991
0.4292028101459591,0,0.16304826372869807,0.376949622551576,-1.5
0.3565472574312504,0,0.10817513012521102,-0.3655832720125222,-1.5000000000000007
0.2052795522374399,0,0.11423832792837292,-0.3992268915754798,-1.4999999999999996
0.3422229978600892,0,0.08350709585203286,-0.6837722175141282,-1.4999999999999991
0.2052721628914836,0,0.07906646840072948,0.7071067742384665,-1.5000000000000009
0.333146919748273,0,0.07658313547342925,-0.695950195478349,-1.5
0.3806553440211038,0,0.09070856633673212,-0.4952314943530095,-1.5
0.3462030823288256,0,0.02454408310878728,0.48875546944365683,-1.5000000000000038
0.4732499672041586,0,0.06570341636808387,0.4947508895566827,-1.5000000000000009
-1.5094554826564024,0,1.109859639899442,-0.6966971391792588,-1.4999999999999998
-0.7903210086360521,0,1.0037336053967925,0.32129952074158347,-1.4999999999999993
-0.9197692197037192,0,0.38332777962387876,-0.6174746032882669,-1.499999999999999
-0.4856883945842055,0,0.22285422426222387,0.4483304620033193,-1.5000000000000009
-0.6422860869103506,0,0.21982792094542208,-0.32543456810319427,-1.4999999999999996
-0.8467821773104318,0,0.18107558649834302,-0.1607263380799421,-1.5
-0.7457015035513128,0,0.10225026649967443,0.01398186439239521,-1.5000000000000004
-0.6042695290608011,0,0.12181453838856723,0.2003764120293466,-1.4999999999999998
-0.6775002976006664,0,0.07073089066116817,0.043520377990342654,-1.5000000000000002
-0.6551860270797747,0,0.0375347880867886,0.43653229669480714,-1.5000000000000004
-0.7026795233944071,0,0.02376114570970128,-0.07371638185248082,-1.4999999999999991
-0.59630282805139,0,0.05328987494839157,0.13021870594832077,-1.5000000000000009
-0.8648055163311026,0,0.13521250713304953,-0.2477173563006558,-1.499999999999999
-0.7716945132957068,0,0.13633634618870505,0.35461782485315574,-1.4999999999999993
-0.6721506601234059,0,0.09634532613732216,0.04086704538027679,-1.5000000000000002
-0.6443289403425686,0,0.06696394050733544,-0.5722845380632217,-1.5000000000000002
-0.5583848276013694,0,0.05930585026770562,0.5361036536965574,-1.5
-0.5176167006492178,0,0.0646843906700694,-0.40450561233580434,-1.5
-0.6830422554047262,0,0.08618500318876905,-0.5333130349551906,-1.4999999999999998
-0.7276929163132495,0,0.11067317657065953,0.5798416695292928,-1.5000000000000013
-1.5618159565893206,0,0.4949744346483337,-0.7006389405847636,-1.500000000000001
-0.7298821239839137,0,0.4809504376376588,-0.7070902991883945,-1.4999999999999998
-0.5663743839505485,0,0.533815293808305,-0.633206989689309,-1.4999999999999998
-0.4099506825354576,0,0.15997879163735446,-0.027110623914010076,-1.5000000000000002
-0.7421106656886893,0,0.16617353855326736,-0.07106271613155377,-1.5
-0.928258707901198,0,0.26255937651841244,0.3288446624048238,-1.5
-0.8672736867220089,0,0.09489998969261577,0.3930847667657913,-1.4999999999999982
-0.8612327460762085,0,0.03707682414183162,-0.6860478102630116,-1.4999999999999998
-0.9189203456471496,0,0.03170628088739356,-0.6783389437043406,-1.5000000000000002
-0.8681500757368715,0,0.03149954735294531,-0.6689376291696224,-1.4999999999999958
-0.8713489643068495,0,0.028433810617697584,-0.6970515461246335,-1.4999999999999953
-0.7629034885215121,0,0.061708316871741734,0.7049696718502255,-1.4999999999999956
-0.9329061078771907,0,0.08607225039719822,0.32259362710556666,-1.5000000000000013
-0.8075479904306356,0,0.08813690084960435,-0.5085391948934643,-1.5000000000000024
-0.4733295776511788,0,0.23756654933762986,0.4921401736241203,-1.4999999999999991
-0.9060335841924062,0,0.226801718429794,0.5600865572275481,-1.4999999999999996
-1.255414340766758,0,0.3917814541805243,0.12958352685336286,-1.5000000000000007
-1.205465071503247,0,0.18895372368104646,0.6519245853442919,-1.5000000000000007
-0.7949008941473973,0,0.252695636337828,0.6761521894811747,-1.4999999999999996
-0.756018352701958,0,0.24902381037375282,-0.6877622070962601,-1.4999999999999987
-1.6632583338135023,0,0.5129393853695899,-0.7025384813333544,-1.5000000000000002
-0.1957489491184187,0,0.7405594711755951,-0.2799137984828679,-1.5
-0.2363158156609169,0,0.8358024502377788,-0.7052332256541215,-1.5
0.0709276540062909,0,0.16691346608763835,0.660407748254431,-1.5000000000000002
0.1171705223015966,0,0.19213256866351786,-0.6613044518547294,-1.5000000000000002
-0.0290689561774785,0,0.07474814376985274,-0.4150717712579681,-1.5000000000000002
0.1296449583422346,0,0.08825314279815785,-0.6912464168500891,-1.5000000000000007
-0.2104558972219639,0,0.1701763404036752,-0.08142701883976304,-1.5000000000000002
-0.1758231105320612,0,0.1871624797563066,0.6799661504505687,-1.4999999999999998
-0.0288275669369654,0,0.09643302521510531,0.6058926575850797,-1.4999999999999996
-0.0420520627085831,0,0.08131960645195199,-0.6861267894602525,-1.4999999999999996
-0.3741907207027691,0,0.19568967073815072,-0.7034755553730858,-1.5
0.1373709772268961,0,0.2595522061110022,-0.3464488244910089,-1.5
-0.0060480949891262,0,0.26387920024489153,-0.4794811260520703,-1.5000000000000002
-0.4545232719461426,0,0.3087711711570093,-0.539389669591098,-1.5
0.0286013045528973,0,0.26948714306147237,-0.6939786288578987,-1.5000000000000004
-0.1570734360280877,0,0.24370777261399615,-0.2742964354412689,-1.5000000000000002
-0.0764156220454145,0,0.09310330026231975,0.1589996606962388,-1.5
-0.0805457844840425,0,0.045422502956610045,-0.7005354206472978,-1.5000000000000007
-0.0799242594203451,0,0.0022269213196089953,0.645647068627698,-1.5000000000000002
-1.3788741707456582,0,0.7497697265381019,-0.7071062345495964,-1.5000000000000002
-0.7558387002904554,0,0.6496543184589424,0.049807698756256145,-1.5
-0.8601742244680338,0,0.33369365524862993,-0.6301343983132898,-1.5000000000000004
-0.7730657187033754,0,0.05593234536078692,-0.632394050409028,-1.500000000000002
-0.7297583184244448,0,0.06642255044364395,-0.38430642347602706,-1.4999999999999984
-0.9741754642703212,0,0.13042264748651813,-0.6204094133864578,-1.5000000000000009
-1.1487663114729336,0,0.21047145623927435,0.20067695195388588,-1.4999999999999993
-1.0472415803790691,0,0.08768113848277956,-0.19643089588803553,-1.5000000000000024
-0.8790387673129403,0,0.13623044534024867,0.29174798782478034,-1.5000000000000013
-0.7895440910100351,0,0.13083671721973114,-0.353575125955743,-1.4999999999999996
-0.7909482906271298,0,0.051269225574167764,-0.7065100925436721,-1.5000000000000002
-0.8640925711424655,0,0.04264100811565411,-0.7062442173757246,-1.500000000000003
-0.7186518234744415,0,0.07272078567723815,-0.007139220077586558,-1.5000000000000002
-0.7430630230618382,0,0.07788567396738126,-0.6297661612617759,-1.5
-0.7314070382745469,0,0.01220972393383082,0.055081666734880005,-1.5000000000000007
-0.7576649502854893,0,0.013156469911346717,-0.1363560234846401,-1.500000000000004
-0.6480394296781433,0,0.05723837709479675,0.5434122192799586,-1.5000000000000067
-0.5501850301779744,0,0.10379559682197333,-0.06934792588530178,-1.4999999999999996
-0.5559466337624622,0,0.054908655415086674,-0.6983580726829949,-1.499999999999998
-0.658509575986287,0,0.06094609697379497,-0.7000040108407072,-1.4999999999999958
-1.6874449717371915,0,0.6257682870661532,-0.6857973187768864,-1.5
0.1548169098678375,0,0.9232313597392385,-0.14214512692664688,-1.4999999999999996
0.0376601073736747,0,1.0314748414091066,-0.6968580332520623,-1.5
0.0198220348427784,0,0.07333431380247436,0.6603306178351722,-1.4999999999999998
0.1163456337349706,0,0.05135889087822141,0.6123586270190112,-1.5000000000000002
0.1753109791015688,0,0.0784968458856673,-0.2855477803861462,-1.5
0.1127431538891991,0,0.03512981299651213,0.6987505070182554,-1.499999999999998
0.1043589243342568,0,0.038771170846200846,0.6700882255594103,-1.5000000000000009
-0.1707315084206209,0,0.16129833935399385,-0.7049580514883242,-1.5000000000000002
-0.3218073860613885,0,0.2160695841291291,0.33861016432263763,-1.5
-0.0584228997036216,0,0.13216689704738166,-0.17790430879783004,-1.5000000000000002
0.1425061355753098,0,0.2328557891509663,-0.1629346924225932,-1.5
0.2697006810671948,0,0.1654368025757089,-0.26690777603527654,-1.5
0.0021785403911516,0,0.13381478625630355,-0.060036044276019725,-1.4999999999999998
1.5574316162392243e-05,0,0.15508214542483778,0.7069520404930124,-1.5000000000000007
0.1358164028080414,0,0.07778776865361708,0.7064917752161923,-1.5
0.2032478407515129,0,0.103515069726286,-0.3848541832783934,-1.5000000000000002
0.2945980102010623,0,0.07969049622118077,0.18196094740423277,-1.5
0.3103703986673986,0,0.057834338287339734,-0.6484026935100237,-1.5000000000000016
0.3179361527785508,0,0.01190712512279889,-0.39978308277445734,-1.5000000000000058
-1.5641737347058922,0,1.0844592029491147,-0.7070680631495476,-1.5000000000000002
0.0578194599022623,0,1.019874195332832,-0.655712280872,-1.4999999999999996
-0.2805963503950123,0,0.855663298804761,-0.5847208572239021,-1.5000000000000004
-0.4969336885433733,0,0.2796063185524141,0.2617039223296911,-1.5
-0.4994832103501669,0,0.12564487083281756,0.7067792543953781,-1.5000000000000013
-0.5889380013557979,0,0.0523982399058345,-0.705223936666421,-1.5000000000000038
-0.6333637506355223,0,0.06819067128282165,0.3847822482291439,-1.4999999999999996
-0.7246877796938812,0,0.06921190625095207,-0.3937770938395588,-1.4999999999999998
-0.6979111223251758,0,0.04694576810058575,0.4572543390845888,-1.4999999999999978
-0.6262967559609927,0,0.05086976901981966,0.49316487720789337,-1.4999999999999967
-0.924505664962792,0,0.15567180093117225,-0.5425132495615521,-1.4999999999999998
-0.4297703661009485,0,0.24910312163819864,-0.24533924861010084,-1.5000000000000002
-0.5042021846106499,0,0.2667577325160695,-0.6456785437383463,-1.4999999999999998
-0.3806682852553385,0,0.06219825056481596,-0.24478827488666657,-1.5000000000000002
-0.239691595981287,0,0.13235111301989816,0.08054990500746498,-1.5
-0.6964269256203204,0,0.23387500480109544,-0.42924511963132644,-1.5000000000000002
-0.3426928715387096,0,0.23956356328537942,-0.5629142830249211,-1.4999999999999996
-0.9050811056303736,0,0.2842958768892622,0.30345921398730313,-1.4999999999999996
-0.5094716524778728,0,0.28884901680055985,-0.45130085372523604,-1.5
-0.8140460242933957,0,0.20718742457996023,0.556653145944511,-1.5000000000000009
-1.656622847448914,0,0.5942301903876908,-0.5039314712519984,-1.4999999999999998
1.7673185613033988,1,1.784038190793614,0.5338460152523088,-1.5000000000000002
1.5728607073249246,1,1.9231377424276073,-0.6989821311540496,-1.4999999999999996
1.5702648856177668,1,0.1130270958409366,0.706687217160906,-1.499999999999993
1.7672719889587605,1,0.11300020905851262,0.7066870174896113,-1.500000000000002
1.7092289075686156,1,0.10123553185581421,-0.45473955907790914,-1.4999999999999998
1.7445295524373516,1,0.029247088870205846,-0.2575559109647762,-1.5000000000000036
1.2363176238534348,1,0.2837753166821199,-0.6948167688228946,-1.4999999999999978
1.239628135964134,1,0.29246531538002807,0.7070048579156253,-1.4999999999999982
1.8166977357402416,1,0.334131051323152,0.7070286922027424,-1.499999999999998
1.6740157265603397,1,0.3005716934979349,-0.5321128894362416,-1.4999999999999991
1.4726836125817209,1,0.17283831210854686,-0.20514081822256863,-1.5000000000000013
1.3732375171514437,1,0.15323820088922646,0.38715885072921746,-1.5000000000000002
1.2304252288118005,1,0.1217743816133636,-0.21500459322399154,-1.4999999999999987
1.5426190283071894,1,0.15628521707950688,0.10377188250763533,-1.5000000000000002
1.5211212611782652,1,0.1743709196265513,-0.6950345557970644,-1.4999999999999971
1.1627398159284696,1,0.2133883901435333,-0.6990414354363331,-1.4999999999999998
1.2625722877029748,1,0.18495555970963332,0.48250019708546465,-1.499999999999999
1.1453921300885623,1,0.06324377961916453,0.6477250832023301,-1.5000000000000038
1.0646745948653562,1,0.0995071242520351,0.22104526780708497,-1.500000000000001
-0.873846887418382,1,1.1432196542798496,-0.7031431950806523,-1.5000000000000004
1.1958504505921137,1,1.1589305208804144,-0.6969290694949007,-1.5000000000000004
1.208865998672968,1,1.198715245679759,-0.7070129979848773,-1.4999999999999998
0.9551165634610348,1,0.14289330796986285,-0.7005125678897199,-1.5000000000000002
0.9455960043085808,1,0.14932654756692212,0.7038745351443831,-1.5000000000000009
0.9151866023826072,1,0.020855752858463316,-0.5449782700437075,-1.5000000000000002
0.8070416417470277,1,0.07282098555266626,-0.5709324488136339,-1.5000000000000016
0.8936963921986893,1,0.05725121166174134,-0.5966801157887344,-1.4999999999999987
1.194103232460645,1,0.20312967551859237,0.5651119559465483,-1.5000000000000004
1.0084151328098043,1,0.1515941563712555,0.2797030630403204,-1.4999999999999998
1.0868596807215656,1,0.09321551805591503,0.1871864128663698,-1.4999999999999991
1.4643485304453627,1,0.24376444977421025,0.6256207779728109,-1.4999999999999998
1.1483264831557116,1,0.20254461806409305,0.6345516617536976,-1.5000000000000024
1.1744031658742136,1,0.17541296141344087,0.6895673039741658,-1.5000000000000013
0.9121355668877258,1,0.1444820841184193,-0.6812820830331873,-1.5000000000000002
1.2324518477857669,1,0.17066363738756263,-0.6161911794839671,-1.5000000000000013
1.2968151488988957,1,0.2060434966840666,-0.6302762841432327,-1.5000000000000036
1.034309742237814,1,0.136816188763986,-0.5351678877782485,-1.500000000000001
1.120289060687341,1,0.1338301109283583,0.3932457116241786,-1.5000000000000016
1.052116082534618,1,0.04538183172810085,0.5866206782818046,-1.49999999999999
-0.822178098387016,1,1.1023312339211913,-0.7040654428810678,-1.5
-0.0186335406950752,1,0.9403161957979488,0.17245359059331003,-1.5
0.3915630075863691,1,0.6174021564517789,-0.3725481482049585,-1.5000000000000007
0.0940080082827212,1,0.21193092600684432,0.48911014689451005,-1.4999999999999996
0.3686927002867108,1,0.1655866885692037,-0.6919619000701834,-1.4999999999999993
0.1645626548713125,1,0.14265267471370666,0.5175444216757942,-1.5
0.0019138985068302,1,0.1837799330826947,0.13743723775893835,-1.5
0.1471929227448961,1,0.08931435161328674,-0.6771384159327821,-1.4999999999999996
0.689914148088202,1,0.3626285212964086,0.581582841638652,-1.5
0.4862125141900294,1,0.27415779138862434,-0.2940713102972327,-1.5000000000000007
0.6475412278279943,1,0.10748393203034294,-0.5854957732939189,-1.5000000000000018
0.8000509434972601,1,0.1569398647718324,-0.03439926796348614,-1.5
0.5568831150091751,1,0.12288795683126424,0.2995419123176731,-1.5
0.2170626488669322,1,0.29282642574760315,-0.1996778400747935,-1.5
0.1920141900346437,1,0.20381147616979228,0.6951101909993901,-1.5000000000000002
0.6438787989690427,1,0.25396229250464236,0.6993760511325753,-1.4999999999999993
0.390897696964844,1,0.22647137865800074,0.1453510228505492,-1.5
0.5427831492826775,1,0.12733745127451634,-0.23993328746318787,-1.4999999999999993
0.8282067793343139,1,0.22202667735374035,0.3535082167521308,-1.5
0.9577373695759448,1,0.2123016043821324,-0.42272525342875594,-1.5000000000000007
-0.648461357714981,1,0.8923005204092727,-0.690380307836749,-1.5
-1.002713724795504,1,1.0447278421160981,0.6167443401330057,-1.5000000000000002
-0.4239264593779374,1,0.291806259575006,-0.2662426452017446,-1.4999999999999996
0.5537237659288797,1,0.7866905707015551,0.30161312594568357,-1.5000000000000002
-0.0763513828383689,1,0.49558098732161826,0.33647233582006447,-1.5000000000000004
-0.3493966571586834,1,0.46317291830743895,0.44087378130016547,-1.5000000000000007
-0.8954428617688683,1,0.4170593543398829,-0.38176589609563394,-1.5000000000000004
-0.6029394457822155,1,0.27325465887948236,-0.08711479404340139,-1.4999999999999998
-0.5286418526013197,1,0.19391637417654892,-0.5921308464125427,-1.4999999999999993
-0.8036002808820835,1,0.1422363293829947,-0.4963243857515931,-1.4999999999999993
-0.9708092006346865,1,0.22326102951266566,0.2878926138487535,-1.4999999999999996
-1.0294249592374138,1,0.11718320084075581,0.5133346083956223,-1.5000000000000016
-0.7815895568731067,1,0.12952623119592777,0.5477134971989721,-1.5000000000000016
-0.3784202302457796,1,0.3285764877385711,0.2823090286185205,-1.5
-0.2179064152535586,1,0.2904160449202079,-0.4719743211541302,-1.5000000000000002
-0.6983593137903713,1,0.2445951381688861,-0.38029886275123254,-1.5000000000000004
-0.6276661133871392,1,0.25940172400808664,0.6484849531860756,-1.5
-0.709800053357618,1,0.04448670812759883,0.6548586071248234,-1.5000000000000002
-0.5063160036498223,1,0.10236991071096514,0.23076427519725748,-1.5000000000000004
-0.1950938674988672,1,0.2592255884608088,0.24962646694798632,-1.4999999999999998
-1.1727897455179026,1,0.49948902165536885,-0.4110581327239314,-1.4999999999999996
0.2242652342320364,1,0.7168814293572854,-0.4447953943619019,-1.5
0.0034906990233699,1,0.7510148351897938,-0.6389841809329453,-1.4999999999999996
-0.5735154403449113,1,0.4119327382380396,-0.48556410823896773,-1.4999999999999998
-0.3177836259233362,1,0.28912282212639917,0.13802869678379964,-1.4999999999999998
-0.797011325851778,1,0.23979448149215926,0.08215683637124697,-1.5
-1.3247927237184924,1,0.503699598860782,-0.05896818117560387,-1.5000000000000002
-1.1052770774303164,1,0.26513144428621316,0.20243347179548285,-1.4999999999999996
-0.8281806852189523,1,0.2488617575832545,0.14084573861542177,-1.4999999999999996
-0.706658451134939,1,0.20430649899230352,-0.43626320148001196,-1.5000000000000007
-0.9643094579800122,1,0.12889449010624657,-0.06929604863483531,-1.5
-0.8045213301289131,1,0.13005987737412972,-0.28422389987778485,-1.5000000000000007
0.1154754580204693,1,0.5827895275925825,0.6477768658041883,-1.5
0.2032839794303343,1,0.55823769856773,-0.6874754316248078,-1.4999999999999998
0.0959742362465886,1,0.05716353013506128,0.6156556236101419,-1.5
0.4105839389442954,1,0.15993119313639148,0.36623173962407435,-1.5000000000000002
0.226507199129141,1,0.1580624167701907,0.20479674825759153,-1.4999999999999998
0.0043876568988814,1,0.20339483635245917,-0.11409241914009291,-1.4999999999999996
-0.1799965709710628,1,0.20354358650071652,0.1130952800134355,-1.5000000000000004
0.2048844529559761,1,0.19249671481849367,0.051217557566982666,-1.5
-0.9838386326795414,1,0.6065418420677575,-0.4005645155316668,-1.5
-1.004422398865704,1,0.6923281167693183,0.7064036711895149,-1.5000000000000002
-1.0288433850766143,1,0.022529623965871524,-0.10396240745251814,-1.5000000000000002
-1.0877198875099727,1,0.04281996948613494,-0.457302079017678,-1.4999999999999998
-0.9336516552429208,1,0.07774416179734457,0.279111651542163,-1.5000000000000009
-0.7701837849174082,1,0.1587912367818965,0.0362352375942058,-1.5000000000000002
-0.939862362346792,1,0.09622121833736753,0.7037940258919395,-1.4999999999999971
-1.0055590696666523,1,0.12145534272723128,0.4815750855670825,-1.5000000000000013
-0.715409929733595,1,0.15214109419798577,0.5616890088960489,-1.4999999999999993
-0.7623906009429791,1,0.15573728468835357,-0.6354046682430894,-1.4999999999999998
-0.4260764176401504,1,0.1821301249923019,0.6545438109888876,-1.500000000000001
-0.9994037391644928,1,0.28809335153341853,0.208288372786377,-1.5000000000000004
-0.9203939118700968,1,0.31072403498848544,0.6560205379703928,-1.4999999999999993
-0.9398152586767536,1,0.04117144748433198,-0.5342519936036954,-1.499999999999998
-1.1171714158385324,1,0.10843875480583885,-0.681675345098193,-1.500000000000001
-1.0437384571274246,1,0.08911381962084482,0.20679752165809667,-1.5000000000000009
-0.5037630419183731,1,0.334971561392567,0.6690687541266489,-1.5000000000000007
-0.5410331801249929,1,0.30157229861683027,-0.6949761189154636,-1.4999999999999993
-0.6971834812517103,1,0.10261858676332758,-0.6036279747605784,-1.5
-0.6513043869438861,1,0.08025744709970997,0.4561772474577198,-1.5000000000000007
-1.298853979412984,1,0.3613476521668696,-0.694304535891196,-1.5
0.3930984390874049,1,0.8536979095088189,0.2778345781430714,-1.4999999999999998
0.4425161707751384,1,0.9914228074372607,-0.7051308450752408,-1.5000000000000002
-0.1085619397612799,1,0.3049022607941068,-0.6862671512241818,-1.5000000000000002
-0.2792170260757269,1,0.37720662989797893,0.5477972531151394,-1.5000000000000002
-0.1007831784402317,1,0.10084832306876172,-0.7023768837204994,-1.4999999999999996
-0.3726924213136164,1,0.13814902814042646,0.3607696567027059,-1.5000000000000009
-0.4206441609067385,1,0.17250364913745353,0.646135702394888,-1.5000000000000002
0.2964688849518611,1,0.40090051627004347,0.6957429496158541,-1.4999999999999998
-0.4521632245281225,1,0.4234175652270104,0.7027012775661079,-1.5000000000000002
-0.4554078401096322,1,0.4331626277669699,0.7070621478322928,-1.5
-0.2346101008143077,1,0.1265513932794641,0.7065839031232544,-1.5000000000000009
0.1460438375935998,1,0.3042458389513897,0.31188208861609307,-1.5000000000000004
0.0023803462753815,1,0.19222430108901328,-0.289526383599933,-1.5
-0.3889468526162666,1,0.27688481779172786,-0.4990529715883873,-1.5000000000000002
0.8775591470385524,1,0.6484741522809897,0.4286508448840631,-1.5
0.2054181440356098,1,0.6336508928850898,0.07503840861355418,-1.4999999999999996
-0.3707279224039386,1,0.6247584100446185,0.09384499480075018,-1.5000000000000002
-0.5173147799377411,1,0.38205036231507294,0.5918103619674143,-1.5000000000000004
-0.7494070850087126,1,0.19094172455920308,-0.26811581643086063,-1.5000000000000002
-1.1605453356928663,1,0.3257419856025746,-0.3252948722770367,-1.5
-0.4420363605827604,1,0.36050117214870747,-0.17464406066464055,-1.4999999999999998
-0.4697799131854234,1,0.40705890666190064,-0.7034132914959984,-1.5000000000000004
-1.3221723544765398,1,0.5003302153625897,-0.7046616111740835,-1.5000000000000007
-0.4655349289585181,1,0.49335899246212794,-0.7070478886527086,-1.5000000000000007
-0.1346822848926445,1,0.6128381809586035,-0.48241575304419926,-1.5000000000000007
-0.0570167365328901,1,0.2169418213216405,-0.6065234448038447,-1.4999999999999998
1.0385087282520398,1,0.6560722946339698,0.6959752218890135,-1.4999999999999993
0.721465816425034,1,0.5637267862466486,-0.46394119329802846,-1.5000000000000007
-0.2490957477767437,1,0.6708739628940353,-0.5336343613595308,-1.4999999999999998
-0.4093272901672123,1,0.6118764781390612,0.6529466118900104,-1.5
-0.1260780412776272,1,0.14203147555245524,-0.15922456790662284,-1.4999999999999998
0.4231967732746854,1,0.42328660013198993,0.36797112784037167,-1.5000000000000002
0.9544693992625836,1,0.5402987131028443,-0.02040109290010574,-1.5
0.4550114323037578,1,0.2979712056591583,0.698048890022741,-1.5
0.5449341817440118,1,0.2662278022087784,0.6174377315643582,-1.4999999999999998
0.4660297064226768,1,0.04904660956201139,0.667172048541582,-1.5000000000000013
0.1472849451001991,1,0.21053465846888048,-0.5970191375220346,-1.5
0.8366108902152852,1,0.3449876556391649,0.09178174001972797,-1.5
0.8009813646995567,1,0.38810624204683103,-0.7004083249820877,-1.5000000000000004
-1.0525434510701512,1,1.0805652711243474,-0.7062419996658389,-1.5000000000000004
-0.2381791984700232,1,0.9290315795344823,0.14721085713305554,-1.5000000000000004
-0.1021913734207937,1,0.5139472891206908,-0.6518216338766606,-1.4999999999999998
-0.4908828335918126,1,0.19724471559261347,-0.3482621168358467,-1.4999999999999991
-0.3809900092406886,1,0.2003688945373766,0.4754558791439457,-1.5
-0.5641116559215706,1,0.09217052199301931,0.23930955382784022,-1.5000000000000009
-0.8423929531263763,1,0.23233119122045548,-0.24614400527244576,-1.4999999999999998
-0.6014481215501875,1,0.15104574577641203,-0.6588115823524353,-1.4999999999999991
-0.5884034851329935,1,0.14302402144051846,-0.7004951770206705,-1.4999999999999998
-0.3421049501604044,1,0.14611183582871112,0.7007714432498224,-1.5000000000000007
0.0856668490613028,1,0.34108222273127214,0.3155657188932005,-1.5000000000000002
-0.1108080144303006,1,0.21412198885664555,-0.09929579787028042,-1.5000000000000002
-0.1111450233955327,1,0.11353222648147573,0.707099771772336,-1.4999999999999998
-0.4540146330844048,1,0.1980532192413716,-0.7071044778548179,-1.5000000000000004
-0.4772466920580911,1,0.2049917598384011,0.6969030680316138,-1.5000000000000002
-0.6161979189296307,1,0.0877027082637929,-0.6516968446543882,-1.4999999999999987
-0.2222360896295356,1,0.1998098153017692,0.342361962946611,-1.4999999999999998
0.1619540490118393,1,0.38908620955300244,-0.015378326188863731,-1.4999999999999996
-0.0405743729467466,1,0.19218949140472683,0.06640039537611084,-1.5000000000000004
